Recency,Frequency,Monetary,Cluster,PCA1,PCA2,Segment
162,1,345.29999999999995,1,-0.6712943760022755,0.4958660711816025,At Risk
185,1,294.24,1,-0.7624608227713714,0.7017028250533346,At Risk
50,1,230.5,0,-0.2529106739794259,-0.5228351218096782,Loyal Customers
152,5,989.45,1,-0.2370440979323426,0.5028784643700194,At Risk
335,1,157.09,1,-1.343252350329486,2.052935558813946,At Risk
5,5,2463.17,0,0.426312661741153,-0.7610203773122591,Loyal Customers
16,7,4892.240000000001,0,0.730680234538824,-0.5178459881372096,Loyal Customers
107,2,413.2,0,-0.3693797969715578,0.018332181306434513,Loyal Customers
16,7,1139.73,0,0.4668021272802295,-0.6868214378249105,Loyal Customers
276,1,380.5,1,-1.1028908784635887,1.529081659050101,At Risk
16,12,10650.77,3,1.5742186540184773,-0.17291420072742475,Big Spenders
247,1,454.12,1,-0.9872921196136675,1.269964437703907,At Risk
239,1,579.0,1,-0.9480493269824231,1.203192656494424,At Risk
1,2,984.57,0,0.07440978952620755,-0.9151744465911468,Loyal Customers
106,3,749.78,0,-0.2541844746254943,0.041564040796364415,Loyal Customers
23,4,1714.59,0,0.21741532077481818,-0.6489649476774735,Loyal Customers
52,1,124.88,0,-0.26795321194047256,-0.5094924070081628,Loyal Customers
195,3,1689.5,1,-0.526983563882852,0.8892753801227943,At Risk
24,1,213.78,0,-0.15508760416512982,-0.7588721796255986,Loyal Customers
75,1,329.34,0,-0.34115138308426274,-0.2921495926851059,Loyal Customers
18,2,251.70000000000002,0,-0.04185594465406618,-0.7943359271009671,Loyal Customers
8,2,319.0,0,0.0009530921762889088,-0.8817993158235193,Loyal Customers
32,3,1266.97,0,0.06395044051359597,-0.6048018110367935,Loyal Customers
22,3,1538.88,0,0.12114774000712343,-0.6830516155821948,Loyal Customers
31,6,3518.03,0,0.48921126615754223,-0.46111083670605035,Loyal Customers
29,10,1715.46,0,0.7209459702959023,-0.49187907072355536,Loyal Customers
22,2,293.1,0,-0.05417526778194677,-0.7562741233885801,Loyal Customers
33,7,2467.35,0,0.49543093068287,-0.4731990951531775,Loyal Customers
284,1,158.68,1,-1.148950533333081,1.591488234012905,At Risk
39,2,206.34,0,-0.12500627057420277,-0.6063412836173832,Loyal Customers
58,2,835.78,0,-0.1530890776299915,-0.4060591910041736,Loyal Customers
289,1,224.91,1,-1.1633314474532697,1.6397175227616199,At Risk
79,1,317.76,0,-0.35719628245912477,-0.25647347730518283,Loyal Customers
5,8,3766.6,0,0.7811280935022743,-0.6509517721503207,Loyal Customers
218,1,59.9,1,-0.904592069547963,0.989780390584592,At Risk
44,4,1443.69,0,0.11840492564471194,-0.47112636584930523,Loyal Customers
202,1,306.13,1,-0.826354715394418,0.8560778723367546,At Risk
178,3,711.79,1,-0.5310065465119689,0.6914094777004474,At Risk
56,4,783.97,0,0.026321366764398054,-0.39224085651631846,Loyal Customers
57,2,239.92000000000002,0,-0.1911825603317908,-0.4419401454343652,Loyal Customers
8,6,3347.31,0,0.5647820485239288,-0.6769343395089613,Loyal Customers
47,2,144.0,0,-0.159851223671921,-0.5367533274680681,Loyal Customers
227,1,203.95,1,-0.9287312368278355,1.0777114749118382,At Risk
11,7,2474.23,0,0.5796829737604469,-0.6719758828980446,Loyal Customers
106,2,383.75,0,-0.367643086354128,0.007956657763198791,Loyal Customers
59,2,444.74,0,-0.18439482479127234,-0.41461832368815155,Loyal Customers
28,7,2093.68,0,0.4881925325838821,-0.53527240090704,Loyal Customers
36,7,1699.3000000000002,0,0.4299983847514014,-0.48063619926718776,Loyal Customers
274,2,262.62,1,-1.0158457303760782,1.5227998032606582,At Risk
30,1,1013.01,0,-0.1217312921612649,-0.6685865250100349,Loyal Customers
24,3,692.22,0,0.0539949524790113,-0.703077917048877,Loyal Customers
54,1,289.78,0,-0.2639726678642708,-0.4839681820575694,Loyal Customers
36,6,3560.08,0,0.47313000410130196,-0.4139703728701136,Loyal Customers
175,4,1564.56,1,-0.371897228301439,0.7197865812159615,At Risk
54,1,384.08,0,-0.2573414515545247,-0.4797218549576949,Loyal Customers
53,1,204.24,0,-0.2661802300232319,-0.49686943717060333,Loyal Customers
27,8,2317.2200000000003,0,0.5954388338095459,-0.5171307303393774,Loyal Customers
253,1,226.85,1,-1.0261197264004114,1.3140268180032328,At Risk
40,7,2781.23,0,0.4908495760114333,-0.3957193506212647,Loyal Customers
60,6,1059.1200000000001,0,0.2058778948847754,-0.30940317599675693,Loyal Customers
234,1,113.5,1,-0.9617452499353237,1.1369842476909169,At Risk
4,10,1951.97,0,0.8327686347504037,-0.7074637961053607,Loyal Customers
32,1,114.23,0,-0.19254918036874044,-0.6909597890265098,Loyal Customers
24,14,3187.55,0,1.1943791070483691,-0.40233760283472225,Loyal Customers
7,2,334.48,0,0.005849299599624241,-0.8901516423720852,Loyal Customers
65,1,328.65,0,-0.3031234321171064,-0.3826745697376736,Loyal Customers
310,2,416.89,1,-1.142072697454966,1.8555246411714463,At Risk
309,1,393.49,1,-1.227629773915795,1.82829648949771,At Risk
19,6,939.32,0,0.35356704312936027,-0.6858227836853433,Loyal Customers
16,8,1906.09,0,0.6084121157350634,-0.6351872029583114,Loyal Customers
96,2,318.76,0,-0.3341367388728325,-0.08546374699373734,Loyal Customers
264,8,3638.41,1,-0.21406690850272553,1.6870680096242838,At Risk
12,10,3124.72,0,0.8847757384077688,-0.5822597621428534,Loyal Customers
3,2,417.77,0,0.02693687682784681,-0.9225986578969501,Loyal Customers
35,1,190.88,0,-0.1985820612223452,-0.6603600691610501,Loyal Customers
183,1,149.89000000000001,1,-0.7649962820632117,0.677103966188663,At Risk
25,2,550.06,0,-0.04752867235972619,-0.7175550478563295,Loyal Customers
13,6,916.13,0,0.37478219565376036,-0.7411633727379523,Loyal Customers
11,2,314.69,0,-0.010772930484707718,-0.8548452231267324,Loyal Customers
3,17,3719.1,3,1.574876198589893,-0.5170639418891512,Big Spenders
313,1,382.5,1,-1.243633184238454,1.8639991725657448,At Risk
108,2,1135.04,0,-0.3224273468179895,0.05988601259815515,Loyal Customers
1,26,8540.05,3,2.710975788758991,-0.16394990622624053,Big Spenders
53,1,954.9,0,-0.21339349794397386,-0.4630672324962468,Loyal Customers
205,1,171.45,1,-0.8472484121837455,0.87716140656047,At Risk
15,1,280.09000000000003,0,-0.11615583176417349,-0.8373307573915554,Loyal Customers
120,1,318.65,0,-0.5132472327333163,0.11459161547941564,Loyal Customers
4,2,381.97,0,0.02061175831846645,-0.9151613405389403,Loyal Customers
363,1,269.83,1,-1.4419385471112212,2.311395176568378,At Risk
117,2,348.91,0,-0.41197716931524975,0.10593111026833583,Loyal Customers
18,1,178.26,0,-0.13473950251134656,-0.8147679883297607,Loyal Customers
5,2,271.19,0,0.009014014157922043,-0.9111003710700991,Loyal Customers
41,2,291.48,0,-0.12663448379243744,-0.5844086498596422,Loyal Customers
107,2,240.0,0,-0.3815592950081223,0.01053298879637863,Loyal Customers
148,2,581.23,1,-0.5136773909996096,0.3969235849231964,At Risk
52,5,1253.3600000000001,0,0.1622788867004335,-0.39017673731242386,Loyal Customers
208,1,63.440000000000005,1,-0.8662666631726388,0.8994458903467906,At Risk
139,2,550.01,0,-0.48160396988910453,0.31407323322244896,Loyal Customers
2,3,296.58,0,0.10994161709424449,-0.9199801722830494,Loyal Customers
127,2,317.2,0,-0.4522835021322022,0.19499711597375688,Loyal Customers
108,4,763.64,0,-0.17310590224887132,0.07741199709897681,Loyal Customers
42,4,2148.63,0,0.1755919021927899,-0.45748171312699437,Loyal Customers
35,1,107.82,0,-0.204422875927409,-0.6641002592874083,Loyal Customers
228,2,1065.3500000000001,1,-0.7842456421531437,1.142674749700048,At Risk
241,1,246.04,1,-0.9790785109228726,1.2062982556767932,At Risk
58,1,187.82999999999998,0,-0.28637242426895,-0.4523614259567096,Loyal Customers
130,3,1685.46,0,-0.2797705900061147,0.30088306762213696,Loyal Customers
60,6,1647.48,0,0.24725162158681394,-0.2829093370520891,Loyal Customers
22,1,151.37,0,-0.15186100763066473,-0.7797812819413443,Loyal Customers
26,7,1049.06,0,0.42234970206006783,-0.6004103997314576,Loyal Customers
9,7,1417.63,0,0.5129977045156278,-0.7376533408810677,Loyal Customers
32,3,931.02,0,0.04032629290745372,-0.6199296327674706,Loyal Customers
4,2,513.01,0,0.02982654713319745,-0.9092606119793691,Loyal Customers
308,1,550.8000000000001,1,-1.2127600202654045,1.8263307649912988,At Risk
8,9,1854.06,0,0.7229337472082653,-0.6928001783945003,Loyal Customers
29,3,547.0,0,0.02474478397180433,-0.6643702175394884,Loyal Customers
17,1,128.18,0,-0.1344535023124752,-0.8260724803573062,Loyal Customers
101,2,498.42,0,-0.3405412069059109,-0.032126707630613524,Loyal Customers
12,4,656.61,0,0.18490183419599548,-0.7961490627625138,Loyal Customers
21,1,163.24,0,-0.1472186569504702,-0.7882961667171694,Loyal Customers
15,5,1135.63,0,0.2948830094050242,-0.730305570396132,Loyal Customers
361,1,250.04,1,-1.4357148939582896,2.292405251993847,At Risk
11,19,8631.31,3,2.0652821792562808,-0.18922198045879957,Big Spenders
95,1,82.75,0,-0.43464464141653675,-0.12226572268342614,Loyal Customers
78,2,1384.85,0,-0.1906311846471795,-0.20034676723487807,Loyal Customers
139,3,644.3,0,-0.38725423111922386,0.33544416953111933,Loyal Customers
31,1,2328.84,0,-0.03300921129904224,-0.6002853359870897,Loyal Customers
25,8,2527.92,0,0.6178706422883882,-0.5257416948582331,Loyal Customers
2,38,6281.23,3,3.600957661564071,-0.05111442057170666,Big Spenders
46,3,2600.34,0,0.10440652799277945,-0.4180687178908632,Loyal Customers
100,3,1200.6200000000001,0,-0.19963532987088256,0.007569013092149121,Loyal Customers
8,2,657.16,0,0.024732647927124016,-0.8665719778373733,Loyal Customers
15,7,906.52,0,0.4542103475978304,-0.7063722700624244,Loyal Customers
18,4,986.48,0,0.1852525503659002,-0.7269986794894434,Loyal Customers
280,1,96.8,1,-1.1380713725596394,1.5525042163131857,At Risk
14,2,523.11,0,-0.007539688611533566,-0.8183119028164109,Loyal Customers
23,2,363.9,0,-0.05300422872378802,-0.7440366101785383,Loyal Customers
124,1,175.2,0,-0.5385652868777034,0.14432962741649186,Loyal Customers
86,1,494.25,0,-0.3714389606596815,-0.18518040170488992,Loyal Customers
302,2,307.02,1,-1.119337625170624,1.7781820721921269,At Risk
151,4,1981.06,1,-0.25122523731411106,0.521356192544042,At Risk
17,8,6493.54,0,0.9271959134932737,-0.41956503125783157,Loyal Customers
94,2,243.36,0,-0.3318236046911097,-0.10695778874773718,Loyal Customers
30,11,12353.29,3,1.5529143016311604,0.01331664997161518,Big Spenders
157,3,682.29,1,-0.4531204077917007,0.5000438899252767,At Risk
355,1,193.64,1,-1.4168350828299305,2.235569217310413,At Risk
46,1,157.62,0,-0.24280503790807567,-0.5623144692877498,Loyal Customers
15,4,519.6899999999999,0,0.16385061964915124,-0.7751663956936629,Loyal Customers
4,15,2622.88,3,1.318543441061546,-0.5916274347810867,Big Spenders
86,1,228.96,0,-0.3900942668612993,-0.19712640505935136,Loyal Customers
15,5,1156.6,0,0.29635762876892,-0.7293612917186731,Loyal Customers
179,1,98.25,1,-0.7533970401125507,0.6385810554826098,At Risk
8,4,1281.32,0,0.24406229726115067,-0.8042159465968794,Loyal Customers
36,3,587.15,0,0.0009146186909634834,-0.5992165293919729,Loyal Customers
129,2,1740.0,0,-0.3598468923504898,0.2771645525779258,Loyal Customers
51,1,1393.06,0,-0.1749666050344333,-0.4614356777983743,Loyal Customers
312,1,178.22,1,-1.2541905939543532,1.8457510576452973,At Risk
24,2,384.39,0,-0.05537101037128493,-0.7340645552547604,Loyal Customers
303,2,360.81,1,-1.119362736583608,1.7896536254449167,At Risk
11,1,127.86,0,-0.11163012161199991,-0.8803832337707409,Loyal Customers
17,3,568.24,0,0.071930156325642,-0.7720064684072354,Loyal Customers
49,3,488.2,0,-0.05554300128722231,-0.48603016762173834,Loyal Customers
239,2,312.23,1,-0.8790894817522765,1.2083050682783782,At Risk
1,11,4462.68,0,1.1084650024686802,-0.6044296877969941,Loyal Customers
13,8,4767.36,0,0.821040786840305,-0.5334924444222505,Loyal Customers
238,1,167.55,1,-0.9731750196557993,1.1756156806484088,At Risk
23,8,1878.87,0,0.5798444632560508,-0.5730671845533042,Loyal Customers
73,4,446.18,0,-0.06216217293385554,-0.253611892586919,Loyal Customers
17,3,418.4,0,0.06139334347460954,-0.7787537605879905,Loyal Customers
41,8,1337.18,0,0.4732149411919128,-0.4345704428787149,Loyal Customers
40,4,646.92,0,0.07760630747998452,-0.5432024654411431,Loyal Customers
219,2,495.77,1,-0.7900299263715348,1.0355820580471429,At Risk
199,3,400.1,1,-0.6328853118782845,0.8674112866505256,At Risk
71,2,203.2,0,-0.2470717873151744,-0.31690217738140514,Loyal Customers
24,20,4058.32,3,1.7819273796566444,-0.26037649022899156,Big Spenders
11,1,389.71999999999997,0,-0.09321601447657973,-0.8685916832471656,Loyal Customers
9,29,20275.61,3,3.76892188381838,0.4882724277236162,Big Spenders
65,1,65.4,0,-0.32163528464669994,-0.3945287119332407,Loyal Customers
4,1,193.39000000000001,0,-0.08036849355688569,-0.9407781536476866,Loyal Customers
19,2,336.4,0,-0.039707451654173914,-0.7814724971710074,Loyal Customers
15,1,256.11,0,-0.11784211561473246,-0.8384105763083634,Loyal Customers
8,6,2686.42,0,0.5183079812180102,-0.7066942028921647,Loyal Customers
20,2,746.81,0,-0.014654892225358955,-0.7539423525040369,Loyal Customers
78,4,1259.56,0,-0.024003179675180838,-0.1717384543931219,Loyal Customers
1,34,31833.68,3,5.050747612835577,1.0219622593806947,Big Spenders
164,2,508.8,1,-0.5796930548601126,0.5384523136689999,At Risk
307,2,417.27,1,-1.1306230340738985,1.828393580653848,At Risk
219,1,203.86999999999998,1,-0.898275684812348,1.0053127474202732,At Risk
39,8,7330.8,0,0.9023041560541813,-0.18277663632221056,Loyal Customers
22,2,681.41,0,-0.026869142593850058,-0.7387885319129461,Loyal Customers
115,3,653.38,0,-0.2952321886888075,0.11866766646862849,Loyal Customers
126,5,2097.84,0,-0.060102811975326756,0.31750508718336556,Loyal Customers
5,13,2633.85,0,1.1400687576157844,-0.6163341842826714,Loyal Customers
36,1,263.92,0,-0.1972535044066697,-0.6480216887961439,Loyal Customers
4,15,31906.82,3,3.3778026196578037,0.7270277933535884,Big Spenders
1,3,1031.41,0,0.16542282401297626,-0.8959401828263688,Loyal Customers
333,3,2184.42,1,-1.0176358923800004,2.160377525607561,At Risk
163,1,32.65,1,-0.697087704854744,0.4908368386180823,At Risk
185,2,771.85,1,-0.6411558577464337,0.7403346532381864,At Risk
16,5,1214.72,0,0.2966370048068499,-0.7176947586531319,Loyal Customers
12,3,778.94,0,0.10578490642311596,-0.8077656048360323,Loyal Customers
3,7,1258.06,0,0.5246225571426453,-0.799135118585648,Loyal Customers
44,2,778.0,0,-0.10384513104184656,-0.5353524921529782,Loyal Customers
80,1,507.84,0,-0.34763742281319804,-0.2388647880986083,Loyal Customers
30,7,6893.42,0,0.8180970066819689,-0.30104142414751256,Loyal Customers
42,2,463.46000000000004,0,-0.11834842388358821,-0.5676150032883566,Loyal Customers
11,12,4226.57,0,1.1415043999427315,-0.507442750464361,Loyal Customers
50,3,598.83,0,-0.0515710996032185,-0.47199911031426284,Loyal Customers
16,6,1979.37,0,0.4381267453307222,-0.6661375250520768,Loyal Customers
46,2,698.41,0,-0.11705722827603543,-0.5208376469759619,Loyal Customers
19,2,759.17,0,-0.009978084535707617,-0.7624351725897354,Loyal Customers
8,6,5037.26,0,0.6836200549147611,-0.6008359250611037,Loyal Customers
72,1,100.8,0,-0.34579947195798927,-0.32958891619001357,Loyal Customers
1,28,17256.85,3,3.4993833421959226,0.2628175411492337,Big Spenders
128,3,524.9200000000001,0,-0.35376496448142186,0.23052519353348336,Loyal Customers
33,2,265.76,0,-0.09798194753709721,-0.6579619460345665,Loyal Customers
313,1,403.3,1,-1.2421705193472268,1.864935796146629,At Risk
18,2,365.76,0,-0.033835196697654266,-0.7891998075992525,Loyal Customers
88,1,303.15999999999997,0,-0.3924917855559774,-0.17568639928117177,Loyal Customers
2,7,2373.82,0,0.606890924494798,-0.757941858904628,Loyal Customers
2,2,216.29999999999998,0,0.016577067513118278,-0.9407202385740183,Loyal Customers
254,1,388.45000000000005,1,-1.0185635925286265,1.3303530533836736,At Risk
157,3,186.42000000000002,1,-0.4879901981577009,0.47771487381695443,At Risk
37,6,2248.56,0,0.377095709869023,-0.4639787014066102,Loyal Customers
220,1,534.24,1,-0.878851572397659,1.0292386925000332,At Risk
148,3,2940.04,1,-0.2600856378315709,0.5202658112022579,At Risk
177,2,120.9,1,-0.6564697623536869,0.638627262761517,At Risk
40,2,541.53,0,-0.10524321369914284,-0.5821982940347451,Loyal Customers
2,7,2519.21,0,0.6171148114436208,-0.7513949501342063,Loyal Customers
8,46,194390.79,2,17.507810252689467,8.610752095748262,Potential Loyalists
1,7,1721.4,0,0.5648201184157002,-0.7963697089951471,Loyal Customers
18,2,486.71999999999997,0,-0.025329237791748727,-0.7837529812365714,Loyal Customers
192,4,517.53,1,-0.5102548279734397,0.8264784822364,At Risk
204,1,131.7,1,-0.8462360019691828,0.866322074224777,At Risk
365,1,249.86,1,-1.450958140460075,2.328594709144063,At Risk
127,5,1737.7,0,-0.08923565792800572,0.31033738087675905,Loyal Customers
15,1,316.5,0,-0.11359546500025136,-0.8356912158252093,Loyal Customers
43,2,657.3,0,-0.10852515943040118,-0.5498370013575452,Loyal Customers
94,6,622.4300000000001,0,0.04570966240486691,-0.02138803625154195,Loyal Customers
23,3,735.82,0,0.06086857032260185,-0.710164000564055,Loyal Customers
60,2,675.69,0,-0.17196196927493923,-0.3951692592050991,Loyal Customers
16,5,1875.86,0,0.3431286522196342,-0.687923637774966,Loyal Customers
158,1,289.96000000000004,1,-0.659955319633227,0.45717654955010356,At Risk
10,2,763.28,0,0.02457975727705976,-0.8436946151023751,Loyal Customers
10,2,137.0,0,-0.0194605200343698,-0.8718959908829628,Loyal Customers
16,5,1870.97,0,0.34278478532934087,-0.6881438343764336,Loyal Customers
45,5,1125.07,0,0.17991100950469935,-0.45929936788393677,Loyal Customers
191,3,697.54,1,-0.5815080262840518,0.8084098787639944,At Risk
79,1,194.37,0,-0.365873120003765,-0.2620297265188999,Loyal Customers
78,1,511.82,0,-0.3397422530994748,-0.25678435005209876,Loyal Customers
4,4,1255.59,0,0.257483541487374,-0.8415721305250137,Loyal Customers
65,3,414.04,0,-0.12168031948723593,-0.3445793407410758,Loyal Customers
261,1,396.87,1,-1.0446250249728632,1.394077940270542,At Risk
59,2,376.64,0,-0.18918364590149198,-0.41768486531595067,Loyal Customers
1,7,2092.32,0,0.5909033713702181,-0.7796671888691084,Loyal Customers
1,10,3558.87,0,0.9571894712590785,-0.6622532933940042,Loyal Customers
248,1,374.57,1,-0.9966937568245472,1.27543169344347,At Risk
8,2,497.56,0,0.013509507704054211,-0.8737587626214663,Loyal Customers
359,1,271.05,1,-1.4266221673648742,2.275252550597206,At Risk
76,1,272.22,0,-0.34897573310715096,-0.2856723144975026,Loyal Customers
290,1,622.88,1,-1.1391536741420927,1.6666874944792538,At Risk
17,3,1138.0,0,0.11199592307687163,-0.7463501870877814,Loyal Customers
221,2,288.6,1,-0.8122135037414333,1.0443519783948698,At Risk
9,4,689.1,0,0.19860948650289498,-0.821834210627122,Loyal Customers
3,2,558.96,0,0.03686541798132568,-0.9162408750418993,Loyal Customers
206,9,2997.0299999999997,1,0.04939373935577823,1.1504470837310194,At Risk
162,2,1145.84,1,-0.5272808353367616,0.5490394307594817,At Risk
76,1,302.2,0,-0.34686752669181486,-0.2843223157015934,Loyal Customers
262,2,605.58,1,-0.9460368700988947,1.4296505975103202,At Risk
281,1,387.31,1,-1.1214502323836193,1.5746352663961165,At Risk
58,8,6083.64,0,0.7422580348216208,-0.06699780389589968,Loyal Customers
25,1,308.48,0,-0.15223590689060906,-0.7455584498971369,Loyal Customers
3,31,91062.38,2,8.94496214349844,3.65575302968217,Potential Loyalists
29,10,2924.9900000000002,0,0.8060006369250353,-0.43741395919533427,Loyal Customers
72,1,513.2,0,-0.31679932767231267,-0.31101855249978816,Loyal Customers
128,1,208.65,0,-0.5514436574039137,0.18203344278906974,Loyal Customers
31,4,639.02,0,0.11131960095892318,-0.6250027180117839,Loyal Customers
15,5,764.88,0,0.268811710923175,-0.7470004354255962,Loyal Customers
309,1,153.94,1,-1.244475032314519,1.817509557824593,At Risk
17,6,1844.02,0,0.4248012282674158,-0.6631829421881552,Loyal Customers
54,1,546.81,0,-0.24589820839349624,-0.4723941263366707,Loyal Customers
30,3,723.2099999999999,0,0.033328299288821396,-0.6473860941534364,Loyal Customers
2,5,1070.71,0,0.3398172209348738,-0.8508709949644199,Loyal Customers
11,4,652.74,0,0.1884373413479248,-0.8053727194211813,Loyal Customers
361,1,145.0,1,-1.4431013516589866,2.287675302910382,At Risk
360,1,422.70000000000005,1,-1.4197657217463446,2.2911307376781376,At Risk
5,4,1195.8999999999999,0,0.24947846796590625,-0.8352105793856255,Loyal Customers
54,4,939.37,0,0.04486445560454504,-0.4033419789208905,Loyal Customers
1,8,3628.5,0,0.786647431294498,-0.6933679749142229,Loyal Customers
1,10,2367.12,0,0.8733851018302349,-0.7159177718804886,Loyal Customers
190,1,296.7,1,-0.7813260705508658,0.7470605519870017,At Risk
54,1,223.36,0,-0.2686433506563529,-0.4869590733192202,Loyal Customers
280,1,164.4,1,-1.1333177116631512,1.5555482429510599,At Risk
177,1,76.5,1,-0.7473112149974463,0.6195028721475736,At Risk
30,2,887.67,0,-0.04282602887504852,-0.6571055231758655,Loyal Customers
26,1,98.42,0,-0.17081506308966457,-0.7459680568278243,Loyal Customers
25,2,578.9,0,-0.04550063123169778,-0.7162563832374496,Loyal Customers
270,1,170.75,1,-1.0947947048866566,1.4653402769566375,At Risk
43,3,642.32,0,-0.021859333769385435,-0.533386490947107,Loyal Customers
234,1,103.3,1,-0.9624625182954448,1.136524941896445,At Risk
24,2,148.86,0,-0.07193358065160843,-0.7446704664088797,Loyal Customers
197,3,267.16,1,-0.6346184150927738,0.843326219855945,At Risk
359,1,290.34,1,-1.425265686319116,2.2761211789085163,At Risk
60,4,930.41,0,0.021388501337214535,-0.3494491037204657,Loyal Customers
130,1,1487.6,0,-0.46912264111273116,0.2577233167917864,Loyal Customers
1,5,1952.45,0,0.4056292018521719,-0.8202156511679454,Loyal Customers
20,2,480.31,0,-0.03339528614420672,-0.765942842134117,Loyal Customers
206,1,157.9,1,-0.8520089011820775,0.8856006409701467,At Risk
14,3,541.46,0,0.08146991689681876,-0.8003605431775653,Loyal Customers
95,4,854.95,0,-0.11718553033650161,-0.03611839371731327,Loyal Customers
19,1,165.12,0,-0.13947116013441893,-0.8063102916283453,Loyal Customers
14,7,1122.38,0,0.4731973622761703,-0.7057014892486058,Loyal Customers
24,3,454.01,0,0.037243923453087364,-0.7138045085489948,Loyal Customers
8,2,869.77,0,0.03968347400999917,-0.8569981538214207,Loyal Customers
7,8,4331.48,0,0.8132354021550642,-0.6074164558592415,Loyal Customers
332,1,344.14,1,-1.3186759727539297,2.034210244634986,At Risk
50,4,1425.67,0,0.0942918683045681,-0.41764146226632326,Loyal Customers
71,4,226.75000000000003,0,-0.06997728991960611,-0.2815916023387442,Loyal Customers
29,3,380.6,0,0.013043464841987179,-0.6718632061865629,Loyal Customers
243,1,185.65,1,-0.9909404559497748,1.2216776764669333,At Risk
8,19,3564.83,3,1.7204280815429656,-0.4445136446802184,Big Spenders
218,1,143.45999999999998,1,-0.8987160946291678,0.9935430957008753,At Risk
5,3,448.90000000000003,0,0.10922988298675308,-0.8859730338423245,Loyal Customers
253,3,215.72,1,-0.8514639414292545,1.3477757533446886,At Risk
1,25,11025.24,3,2.7980161862209663,-0.06916691011089847,Big Spenders
236,1,175.27,1,-0.9650168515433651,1.1578645308195585,At Risk
7,2,1242.3,0,0.06968759005894273,-0.8492725260644702,Loyal Customers
109,4,1116.68,0,-0.15208762574359963,0.10235877182194107,Loyal Customers
100,3,1240.2,0,-0.19685204735190323,0.009351299694620313,Loyal Customers
60,4,2404.17,0,0.1250239345148546,-0.28308572061642445,Loyal Customers
2,3,1468.02,0,0.19231777864131774,-0.8672302526873228,Loyal Customers
73,7,2203.67,0,0.3245829521210446,-0.12309697477419554,Loyal Customers
4,5,3923.86,0,0.5328366541380644,-0.7042949266815072,Loyal Customers
85,2,993.18,0,-0.2448271169150254,-0.15463792498627887,Loyal Customers
12,2,386.69,0,-0.009517506913593517,-0.8425536739408703,Loyal Customers
23,7,2806.69,0,0.5573699366002169,-0.5484125281572794,Loyal Customers
214,1,2044.3700000000001,1,-0.7498127020359319,1.042943472151344,At Risk
18,1,161.67000000000002,0,-0.13590611840295513,-0.8155150356954756,Loyal Customers
239,1,116.00999999999999,1,-0.9806069816934448,1.1823442261235766,At Risk
2,6,5054.42,0,0.7076726366872867,-0.6543595544267569,Loyal Customers
78,1,394.72,0,-0.34797677515537373,-0.262057360692558,Loyal Customers
217,2,309.36,1,-0.7955230628424623,1.0090892382299714,At Risk
33,2,191.99,0,-0.10316948547103116,-0.6612838076481162,Loyal Customers
41,5,1105.78,0,0.19378511728378336,-0.4963655587418357,Loyal Customers
7,15,3961.12,3,1.4012261082907898,-0.5042183426364041,Big Spenders
53,6,2048.45,0,0.3021015338300643,-0.3281994004880813,Loyal Customers
23,14,4544.55,0,1.293611574321658,-0.35028131081463826,Loyal Customers
57,1,386.32,0,-0.26860687541563966,-0.4524728158928892,Loyal Customers
130,3,329.6,0,-0.37511524478588554,0.23982871914243512,Loyal Customers
174,3,571.1999999999999,1,-0.5256623065841277,0.6488811502867181,At Risk
6,3,930.28,0,0.13927308315260606,-0.8552471115053847,Loyal Customers
312,1,214.37,1,-1.2516485105015713,1.8473788914168823,At Risk
60,1,81.44,0,-0.30146910895914303,-0.439053384239679,Loyal Customers
21,3,1379.9,0,0.11377584565529116,-0.6992598724154279,Loyal Customers
33,1,527.0500000000001,0,-0.16732714870974003,-0.6633211221081002,Loyal Customers
15,2,843.48,0,0.011181219528526987,-0.7948362575351529,Loyal Customers
18,4,2020.4,0,0.25795824672828327,-0.6804412827227172,Loyal Customers
81,1,75.75,0,-0.38182982352182865,-0.2492724014554372,Loyal Customers
6,8,1814.12,0,0.6400212180834114,-0.7298225165716061,Loyal Customers
170,2,503.59999999999997,1,-0.6029046043201828,0.5925145015936615,At Risk
2,3,528.33,0,0.12623837615875844,-0.909544474452764,Loyal Customers
31,4,1324.84,0,0.15954675652149042,-0.5941202572309148,Loyal Customers
36,9,2358.59,0,0.6517983907021978,-0.4166982648345561,Loyal Customers
19,1,285.56,0,-0.13100176785079407,-0.8008868808551863,Loyal Customers
31,2,547.0600000000001,0,-0.07058551687937818,-0.6633937939759974,Loyal Customers
276,1,108.5,1,-1.122018034733482,1.5168335045308448,At Risk
87,1,621.66,0,-0.3662870822028512,-0.17039374133552793,Loyal Customers
120,2,712.29,0,-0.39784707400243347,0.14944227625624548,Loyal Customers
373,1,101.55,1,-1.4918485407067743,2.394311437925656,At Risk
1,11,2895.64,0,0.9982700798173061,-0.6749934674214627,Loyal Customers
219,3,1008.39,1,-0.666263043181123,1.0757903858265503,At Risk
65,1,133.06,0,-0.3168774045245639,-0.39148198349657565,Loyal Customers
61,4,1797.5,0,0.07855499357976087,-0.3013546678555025,Loyal Customers
138,1,868.49,0,-0.5431198986089367,0.30223993105990155,Loyal Customers
21,1,166.08,0,-0.14701894693647574,-0.7881682815743949,Loyal Customers
12,10,3945.0,0,0.9424581786469899,-0.5453225702713255,Loyal Customers
25,12,4867.72,0,1.1332832811235858,-0.3518803099703412,Loyal Customers
